,Unnamed: 0,Worker ID,Problem,Answer,Confidence,Subjective Difficulty,Psolve,820,435,700,530,220,other,Class,group_number,psma,chisqr,bs,EAMA,EAAA,ec,arrogance,cad,cadg,55,41,50,34,33,1 mile,2 miles,3 miles,4 miles,5 miles,6 miles,7 miles,8 miles,9 miles,10 miles,11 miles,12 miles,50Kg,75Kg,98Kg,99Kg,80,90,100,200,300,400,500,12.5,37.5,62.5,87.5,1 second,1000 seconds,1 minute,1000 minutes,1 hour,1000 hours,2000 hours,1000000 hours,Infinity,There is no way to know without additional information,28,29,30,31,32,"BFRP, AUIE, GNDC","BFGP, AUIE, RNDC","AERP, BGCD, FUIN","CNRP, AGDS, EIOT","BNPR, ACDF, EIUG","ANPR, BCDF, EIUG",1,2,3,4,8,10,16,60,ABC,ACB,BCA,BAC,CAB,CBA,box1,box2,box3,box4,box5,box6,MM1,MM2,MM3,MM4,MM5,a1,a2,a3,a4,Less than 7 moves,7 moves,8 moves,9 moves,10 moves,More than 10 moves,Less than 13 moves,13 moves,14 moves,15 moves,16 moves,More than 16 moves,Less than 17 moves,17 moves,18 moves,19 moves,20 moves,More than 20 moves,Picture A,Picture B,Picture C,Picture D,Picture E,Picture F,cluster,pred,probas
2187,262,A2YCMT5BPA0AG9,MagicPotion,1,0.6,0.6,0.3,,,,,,,0,71,0.25,0.1043934098512462,0.003707075962539022,-0.02419354838709678,0.04758064516129032,0.10806451612903226,0.15384615384615385,-0.07419354838709702,-0.11428571428571432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.05,0.1,0.15,0.45,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.5
2188,263,A2YWSSQEXXCRGK,MagicPotion,8,0.8,0.3,0.75,,,,,,,0,71,0.75,0.2354589300517149,0.02159014047866805,-0.33064516129032256,0.10403225806451613,0.32096774193548394,0.09032258064516127,0.12580645161290305,0.06923076923076933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.05,0.0,0.1,0.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24274424598883887
2189,264,A3ADVMXAYYYPD2,MagicPotion,16,1.0,0.1,0.65,,,,,,,0,71,0.5,0.44891861994477694,0.038807882414151916,-0.46774193548387105,0.1245967741935484,0.4596774193548387,0.16363636363636366,0.325806451612903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.45,0.05,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.33346655273546805
2190,265,A3C8NUIBNZYMT2,MagicPotion,1,0.6,0.3,0.7,,,,,,,0,71,0.5,0.3269569211223116,0.03148933402705515,-0.27419354838709675,0.13185483870967746,0.35806451612903223,0.09090909090909093,-0.07419354838709702,-0.11428571428571432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,0.05,0.05,0.05,0.05,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.29381518079392394
2191,266,A3LLOANE52R4LT,MagicPotion,8,0.9,0.5,0.65,,,,,,,0,71,0.45,0.11507150997894007,0.005783688865764826,-0.030645161290322576,0.06290322580645161,0.020967741935483952,0.15841584158415842,0.22580645161290305,0.1692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.15,0.1,0.1,0.45,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3730734097935788
2192,267,A3QLGMZOLGMBQ1,MagicPotion,1,0.8,0.3,0.75,,,,,,,0,71,0.9,0.5997527951008483,0.08461433402705514,-0.6741935483870968,0.18548387096774194,0.7580645161290323,0.07692307692307693,0.12580645161290305,0.08571428571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2412344370330571
2193,268,A3R5OJR60C6004,MagicPotion,8,0.8,0.4,0.6,,,,,,,0,71,0.6,0.18866396984074116,0.012618366285119666,-0.18064516129032251,0.07903225806451612,0.17096774193548392,0.109375,0.12580645161290305,0.06923076923076933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.15,0.15,0.6,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.37371657363560207
2194,269,A3S1DILZ70PXC,MagicPotion,1,0.8,0.5,0.6,,,,,,,0,71,0.6,0.2624261811023622,0.02314255983350676,-0.3741935483870967,0.09354838709677417,0.4580645161290322,0.109375,0.12580645161290305,0.08571428571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4474181784350822
2195,270,A3URLNXHLP4ARU,MagicPotion,8,0.5,0.5,0.5,,,,,,,0,71,0.5,0.19856372870727404,0.009352237252861604,-0.08064516129032256,0.08346774193548387,0.07096774193548394,0.07272727272727274,-0.17419354838709697,-0.23076923076923075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.05,0.05,0.05,0.5,0.0,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.25310286749735333
2196,271,A4IH4CO046EV3,MagicPotion,2,1.0,0.1,0.1,,,,,,,0,71,0.1,0.2351126454629657,0.01421110822060354,-0.06774193548387097,0.08467741935483873,0.030645161290322576,0.4736842105263158,0.325806451612903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.25,0.4,0.1,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2366531831964961
2197,272,AAQREZOK13OV7,MagicPotion,4,0.4,0.7,0.45,,,,,,,0,71,0.2,0.20978208483737007,0.012094172736732571,-0.16774193548387098,0.07983870967741934,0.051612903225806465,0.10714285714285716,-0.274193548387097,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.1,0.2,0.45,0.15,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0453754997668981
2198,273,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2199,274,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2200,275,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2201,276,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2202,277,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2203,278,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,71,0.2,0.3138751080784681,0.020824011446409985,-0.006451612903225823,0.09798387096774194,0.1129032258064516,0.17857142857142858,-0.07419354838709702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3004549323249062
2204,279,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,72,0.2,0.1808112693968524,0.012839506172839507,-0.06111111111111112,0.08611111111111112,0.11111111111111112,0.17857142857142858,-0.008333333333333305,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.38729958580298257
2205,280,17,MagicPotion,3,0.6,0.9,0.2,,,,,,,1,72,0.2,0.1808112693968524,0.012839506172839507,-0.06111111111111112,0.08611111111111112,0.11111111111111112,0.17857142857142858,-0.008333333333333305,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.38729958580298257
2206,281,AAQREZOK13OV7,MagicPotion,4,0.4,0.7,0.45,,,,,,,0,72,0.2,0.15779017935360282,0.005756172839506172,-0.033333333333333354,0.0638888888888889,0.07083333333333336,0.10714285714285716,-0.2083333333333333,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.1,0.2,0.45,0.15,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.12362163835866738
2207,282,AFQ9W6WA8O9EH,MagicPotion,1,1.0,0.1,0.5,,,,,,,0,72,0.5,0.29186602870813394,0.025270061728395063,-0.3888888888888889,0.09722222222222222,0.3972222222222222,0.16363636363636366,0.3916666666666667,0.29999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3045662588507694
2208,283,AN9MVFWRCF2OP,MagicPotion,8,0.9,0.2,0.9,,,,,,,0,72,0.75,0.1898271276595745,0.011103395061728394,-0.1944444444444444,0.07916666666666666,0.2986111111111111,0.1032258064516129,0.29166666666666674,0.2499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,0.75,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3908485046261781
2209,284,AY2U544TCVPMQ,MagicPotion,1,0.6,0.5,0.1,,,,,,,0,72,0.1,0.1316469907801177,0.003950617283950617,0.0111111111111111,0.054166666666666655,-0.0027777777777777822,0.2631578947368421,-0.008333333333333305,-0.10000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.05,0.05,0.05,0.6,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2450911962206852
2210,285,AYW62R027PUT1,MagicPotion,8,0.9,0.2,0.6,,,,,,,0,72,0.6,0.15521978021978025,0.0055478395061728395,-0.0444444444444444,0.05833333333333333,0.14861111111111108,0.12500000000000006,0.29166666666666674,0.2499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,0.1,0.6,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.7298064393333763
2211,286,18,MagicPotion,8,0.5,0.4,0.4,,,,,,,0,72,0.25,0.41772863568215896,0.032006172839506165,0.3055555555555556,0.14305555555555555,-0.2013888888888889,0.12307692307692307,-0.10833333333333328,-0.15000000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0,0.0,0.1,0.25,0.1,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.5202793093779416
2212,287,16,MagicPotion,8,0.3,0.5,0.6,,,,,,,0,72,0.6,0.06117365112984637,0.0023533950617283944,-0.0444444444444444,0.03888888888888888,0.14861111111111108,0.031250000000000014,-0.3083333333333333,-0.3500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.0,0.05,0.1,0.6,0.05,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.29485475600465355
2213,288,15,MagicPotion,8,0.1,0.7,0.1,,,,,,,0,72,0.45,0.2476301392957787,0.01304783950617284,0.10555555555555557,0.09305555555555556,-0.001388888888888884,0.0,-0.5083333333333333,-0.5500000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.05,0.45,0.05,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24041713863552883
2214,289,14,MagicPotion,3,0.5,0.7,0.4,,,,,,,1,72,0.4,0.18002132954141487,0.02193672839506173,-0.2611111111111111,0.09861111111111112,0.3111111111111111,0.08695652173913045,-0.10833333333333328,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.4,0.25,0.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.35836234504851977
2215,290,13,MagicPotion,3,1.0,0.7,0.2,,,,,,,1,72,0.2,0.17132360336269686,0.014506172839506178,-0.06111111111111112,0.08611111111111112,0.11111111111111112,0.32142857142857145,0.3916666666666667,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.2,0.4,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.37600916956446095
2216,291,12,MagicPotion,4,0.1,1.0,0.1,,,,,,,0,72,0.35,0.16484650008656013,0.010131172839506172,-0.18333333333333326,0.07361111111111111,0.22083333333333333,0.0,-0.5083333333333333,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.15,0.35,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1017934366591266
2217,292,11,MagicPotion,8,1.0,0.1,1.0,,,,,,,0,72,1.0,0.2857142857142857,0.032214506172839504,-0.4444444444444444,0.1111111111111111,0.5486111111111112,0.09,0.3916666666666667,0.3499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.20699165547736312
2218,293,10,MagicPotion,8,0.3,0.6,0.3,,,,,,,0,72,0.3,0.2203691218578665,0.01332561728395062,0.2555555555555556,0.09305555555555554,-0.1513888888888889,0.054054054054054064,-0.3083333333333333,-0.3500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4718747556698341
2219,294,9,MagicPotion,4,0.1,1.0,0.2,,,,,,,0,72,0.2,0.21727260203634366,0.022492283950617288,-0.033333333333333354,0.09583333333333334,0.07083333333333336,0.0,-0.5083333333333333,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.11965824462716661
2220,295,8,MagicPotion,8,0.1,0.6,0.2,,,,,,,0,72,0.35,0.5236771472392638,0.03082561728395062,0.2055555555555556,0.15555555555555556,-0.10138888888888893,0.0,-0.5083333333333333,-0.5500000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.35,0.15,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24835449333027748
2221,296,7,MagicPotion,8,0.6,0.3,0.7,,,,,,,0,72,0.7,0.1126738305941846,0.00665895061728395,-0.14444444444444438,0.05833333333333333,0.24861111111111106,0.0684931506849315,-0.008333333333333305,-0.05000000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,0.1,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4767949871898081
2222,297,6,MagicPotion,3,1.0,0.3,0.5,,,,,,,1,72,0.5,0.2742053343076361,0.035964506172839514,-0.3611111111111111,0.1236111111111111,0.4111111111111111,0.16363636363636366,0.3916666666666667,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4375289450040428
2223,298,5,MagicPotion,4,1.0,0.7,0.5,,,,,,,0,72,0.5,0.18044455544455545,0.023672839506172844,-0.33333333333333337,0.09166666666666667,0.37083333333333335,0.16363636363636366,0.3916666666666667,0.6499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.15,0.5,0.3,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1344850633293163
2224,299,4,MagicPotion,8,1.0,0.2,0.8,,,,,,,0,72,0.8,0.2954818072770892,0.0186033950617284,-0.2444444444444445,0.10416666666666666,0.34861111111111115,0.10975609756097562,0.3916666666666667,0.3499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3826859309958017
2225,300,3,MagicPotion,4,0.4,0.8,0.4,,,,,,,0,72,0.05,0.13367128227809344,0.00617283950617284,0.11666666666666665,0.06527777777777778,-0.07916666666666665,0.20689655172413796,-0.2083333333333333,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.05,0.05,0.05,0.5,0.05,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.12757303257184727
2226,301,2,MagicPotion,8,0.8,0.5,0.5,,,,,,,0,72,0.5,0.33082706766917297,0.013603395061728396,0.05555555555555558,0.09722222222222224,0.04861111111111111,0.12727272727272726,0.1916666666666668,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.0,0.0,0.5,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.6398014941299363
2227,302,1,MagicPotion,8,0.4,0.7,0.2,,,,,,,0,72,0.4,0.17485632439167986,0.009992283950617286,0.15555555555555556,0.0763888888888889,-0.051388888888888866,0.06521739130434782,-0.2083333333333333,-0.2500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.2,0.4,0.05,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.55213618422909
2228,303,A2WHC086WNUQNB,MagicPotion,8,0.5,0.4,0.7,,,,,,,0,72,0.5,0.18892687988930876,0.005825617283950617,0.05555555555555558,0.06805555555555556,0.04861111111111111,0.07272727272727274,-0.10833333333333328,-0.15000000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.1,0.5,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.34673140727454593
2229,304,AMZV70TID53WY,MagicPotion,8,1.0,0.1,0.9,,,,,,,0,72,0.9,0.26949883836707605,0.02290895061728395,-0.34444444444444444,0.10416666666666666,0.4486111111111111,0.09890109890109892,0.3916666666666667,0.3499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2884239871143015
2230,305,A147F5PJTHOB8A,MagicPotion,10,0.3,0.9,0.1,,,,,,,0,72,0.3,0.486351385404227,0.044506172839506176,-0.2722222222222222,0.1652777777777778,0.2361111111111111,0.054054054054054064,-0.3083333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.05,0.05,0.1,0.3,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.09703710735727634
2231,306,A1NZFJHVJ9CNTO,MagicPotion,8,0.9,0.1,0.9,,,,,,,0,72,1.0,0.2857142857142857,0.032214506172839504,-0.4444444444444444,0.1111111111111111,0.5486111111111112,0.08,0.29166666666666674,0.2499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24592537174578402
2232,307,AO46MWFKLP3ZN,MagicPotion,1,1.0,0.1,0.5,,,,,,,0,72,0.5,0.5360529301207267,0.052770061728395073,-0.3888888888888889,0.1777777777777778,0.3972222222222222,0.16363636363636366,0.3916666666666667,0.29999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,0.0,0.05,0.1,0.05,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.21208614370212084
2233,308,A39YK8LJ8O37OY,MagicPotion,1,0.2,0.1,0.2,,,,,,,0,72,0.05,0.5623099808422309,0.051242283950617286,0.0611111111111111,0.18055555555555552,-0.052777777777777785,0.06896551724137931,-0.4083333333333333,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.05,0.1,0.2,0.35,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2304667765301971
2234,309,AKF2CET7H6C5X,MagicPotion,4,0.1,0.6,0.7,,,,,,,0,72,0.1,0.4180915694711791,0.03596450617283952,0.06666666666666665,0.14027777777777778,-0.02916666666666665,0.0,-0.5083333333333333,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.1,0.1,0.1,0.1,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.11681952317997184
2235,310,A53WVYONK6B9Q,MagicPotion,8,0.5,0.4,0.1,,,,,,,0,72,0.15,0.3374675630547712,0.0279783950617284,0.4055555555555556,0.11805555555555555,-0.3013888888888889,0.17021276595744686,-0.10833333333333328,-0.15000000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.15,0.15,0.15,0.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.573730654468822
2236,311,AMELYCC59JKB0,MagicPotion,8,0.8,0.5,0.5,,,,,,,0,72,0.35,0.2065411582282748,0.015895061728395058,0.2055555555555556,0.08750000000000001,-0.10138888888888893,0.1686746987951807,0.1916666666666668,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,0.15,0.05,0.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.6784814129197325
2237,312,A8FCVU1TTDVL0,MagicPotion,8,1.0,0.3,0.8,,,,,,,0,72,0.95,0.26317870321560355,0.026936728395061726,-0.3944444444444444,0.10416666666666666,0.4986111111111111,0.0942408376963351,0.3916666666666667,0.3499999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3193235636935958
